Timestamp,Trans_x,Trans_y,Trans_z,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z
3333,231.960159,154.504745,9.940777,0.318341,0.318341,-0.631394,-0.631394
3366,232.190842,154.331497,9.940777,0.316722,0.316722,-0.632208,-0.632208
3400,232.423599,154.156662,9.940777,0.315086,0.315086,-0.633025,-0.633025
3433,232.658554,153.980209,9.940777,0.313433,0.313433,-0.633845,-0.633845
3466,232.895615,153.802139,9.940777,0.311763,0.311763,-0.634668,-0.634668
3500,233.134781,153.622482,9.940777,0.310075,0.310075,-0.635495,-0.635495
3533,233.376083,153.441208,9.940777,0.308371,0.308371,-0.636324,-0.636324
3566,233.619553,153.258377,9.940777,0.306649,0.306649,-0.637155,-0.637155
3600,233.865128,153.073929,9.940777,0.304909,0.304909,-0.637989,-0.637989
3633,234.112839,152.887863,9.940777,0.303153,0.303153,-0.638826,-0.638826
3666,234.356796,152.693436,9.940777,0.300968,0.300968,-0.639858,-0.639858
3699,234.586105,152.477722,9.940777,0.297569,0.297569,-0.641446,-0.641446
3733,234.817307,152.260162,9.940777,0.294132,0.294132,-0.643029,-0.643029
3766,235.050430,152.040817,9.940777,0.290659,0.290659,-0.644606,-0.644606
3800,235.285477,151.819687,9.940777,0.287149,0.287149,-0.646178,-0.646178
3833,235.522446,151.596741,9.940777,0.283601,0.283601,-0.647743,-0.647743
3866,235.761276,151.372009,9.940777,0.280016,0.280016,-0.649300,-0.649300
3900,236.002060,151.145477,9.940777,0.276394,0.276394,-0.650850,-0.650850
3933,236.244736,150.917145,9.940777,0.272735,0.272735,-0.652392,-0.652392
3966,236.489273,150.687027,9.940777,0.269039,0.269039,-0.653925,-0.653925
4000,236.735764,150.455154,9.940777,0.265305,0.265305,-0.655449,-0.655449
4033,236.984116,150.221466,9.940777,0.261533,0.261533,-0.656963,-0.656963
4066,237.234360,149.986008,9.940777,0.257724,0.257724,-0.658467,-0.658467
4100,237.486496,149.748795,9.940777,0.253878,0.253878,-0.659959,-0.659959
4133,237.690292,149.467072,9.940777,0.247113,0.247113,-0.662522,-0.662522
4166,237.892746,149.180832,9.940777,0.240106,0.240106,-0.665093,-0.665093
4200,238.096664,148.892487,9.940777,0.233020,0.233020,-0.667609,-0.667609
4233,238.302048,148.602051,9.940777,0.225856,0.225856,-0.670066,-0.670066
4266,238.508926,148.309509,9.940777,0.218615,0.218615,-0.672464,-0.672464
4300,238.717331,148.014877,9.940777,0.211296,0.211296,-0.674799,-0.674799
4333,238.927170,147.718170,9.940777,0.203899,0.203899,-0.677071,-0.677071
4366,239.138504,147.419373,9.940777,0.196426,0.196426,-0.679277,-0.679277
4400,239.351273,147.118454,9.940777,0.188877,0.188877,-0.681414,-0.681414
4433,239.565598,146.815491,9.940777,0.181252,0.181252,-0.683482,-0.683482
4466,239.781296,146.510422,9.940777,0.173552,0.173552,-0.685478,-0.685478
4500,239.998520,146.203293,9.940777,0.165777,0.165777,-0.687400,-0.687399
4533,240.119858,145.849091,9.940777,0.154404,0.154404,-0.690043,-0.690043
4566,240.223618,145.484024,9.940777,0.142244,0.142244,-0.692652,-0.692652
4600,240.328079,145.116531,9.940777,0.129958,0.129958,-0.695062,-0.695062
4633,240.433182,144.746613,9.940777,0.117550,0.117550,-0.697267,-0.697267
4666,240.539017,144.374298,9.940777,0.105024,0.105024,-0.699264,-0.699264
4700,240.645493,143.999557,9.940777,0.092382,0.092382,-0.701046,-0.701046
4733,240.752731,143.622391,9.940777,0.079629,0.079629,-0.702609,-0.702609
4766,240.860580,143.242844,9.940777,0.066768,0.066768,-0.703948,-0.703948
4800,240.969162,142.860870,9.940777,0.053802,0.053802,-0.705057,-0.705057
4833,241.078354,142.476501,9.940777,0.040738,0.040738,-0.705932,-0.705932
4866,241.188278,142.089767,9.940777,0.027578,0.027578,-0.706569,-0.706569
4900,241.189072,141.693268,9.940777,0.014435,0.014435,-0.706959,-0.706959
4933,241.130569,141.290359,9.940777,-0.001269,-0.001269,0.707106,0.707106
4966,241.071762,140.885010,9.940777,0.011979,0.011979,0.707005,0.707005
5000,241.012527,140.477219,9.940777,0.025301,0.025301,0.706654,0.706654
5033,240.952957,140.066971,9.940777,0.038696,0.038696,0.706047,0.706047
